date,state,rainfall_24h,rainfall_cumulative,soil_moisture,slope,elevation,ndvi,distance_to_road,historical_landslide_density,temperature,risk_score
2016-07-28,Sikkim,50.13,166.39,88.0,47.69,1636.21,100.0,24.79,53.0,13.3,36.96
2016-07-29,Manipur,72.41,117.46,82.77,33.93,3945.88,100.0,30.87,28.76,11.22,41.05
2016-07-30,Meghalaya,89.12,110.38,45.6,18.56,2632.7,100.0,4.63,13.65,21.94,36.14
2016-07-31,Tripura,123.96,253.2,78.05,64.53,3673.47,100.0,46.57,57.04,20.94,51.01
2016-08-01,Arunachal Pradesh,17.54,70.74,53.48,53.77,1001.27,88.67,21.8,9.43,16.41,35.84
2016-08-02,Sikkim,95.1,234.26,93.2,48.4,1309.2,100.0,37.42,65.79,24.76,55.57
2016-08-03,Tripura,64.9,179.85,66.71,31.1,1482.59,100.0,33.36,53.89,16.25,40.95
2016-08-04,Assam,72.28,156.72,72.73,30.35,3362.13,100.0,39.96,49.02,15.41,38.47
2016-08-05,Arunachal Pradesh,69.39,96.36,28.28,48.7,886.12,100.0,1.74,46.0,25.56,36.34
2016-08-06,Sikkim,43.71,67.64,65.0,11.02,3789.55,100.0,46.77,43.76,33.62,33.35
2016-08-07,Mizoram,86.45,108.74,73.93,31.09,222.14,100.0,41.49,59.99,15.07,41.07
2016-08-08,Sikkim,94.85,186.74,100.0,38.74,3564.94,100.0,41.69,68.63,14.57,53.01
2016-08-09,Tripura,91.75,161.27,80.86,20.08,1833.08,100.0,23.36,34.8,22.98,40.07
2016-08-10,Meghalaya,53.72,123.36,59.12,18.36,2127.3,100.0,39.82,28.71,12.99,35.5
2016-08-11,Assam,61.83,149.69,54.72,56.98,3989.72,83.52,28.76,54.68,17.35,43.63
2016-08-12,Nagaland,12.71,145.0,56.8,52.74,3486.69,100.0,25.17,37.56,34.77,41.73
2016-08-13,Assam,41.21,135.05,65.68,23.28,3620.89,100.0,39.25,38.61,31.03,42.7
2016-08-14,Nagaland,21.99,85.84,44.46,9.93,2362.86,100.0,31.39,24.64,27.65,19.13
2016-08-15,Assam,122.85,171.69,62.81,6.4,3827.55,100.0,3.86,47.97,10.65,38.85
2016-08-16,Meghalaya,49.11,124.72,64.38,35.98,2766.83,100.0,15.73,67.93,16.63,32.01
2016-08-17,Manipur,86.02,214.3,58.69,73.4,3286.34,100.0,31.1,73.41,24.24,55.38
2016-08-18,Manipur,75.14,178.35,60.81,31.89,2897.69,100.0,45.19,57.2,27.76,45.6
2016-08-19,Mizoram,67.9,109.94,65.26,12.21,3134.61,100.0,46.65,26.84,26.71,34.0
2016-08-20,Sikkim,29.36,78.99,59.79,40.49,2569.99,100.0,41.95,53.41,14.64,30.33
2016-08-21,Sikkim,57.98,139.91,80.95,22.85,2919.31,100.0,12.72,52.35,21.66,36.79
2016-08-22,Meghalaya,143.23,248.52,92.03,28.55,1771.96,100.0,23.67,77.22,14.96,50.56
2016-08-23,Assam,120.66,206.31,81.73,40.34,2842.13,100.0,21.67,12.43,33.09,52.07
2016-08-24,Sikkim,157.99,201.1,89.78,9.07,1143.4,100.0,21.93,46.1,23.94,34.39
2016-08-25,Sikkim,168.56,272.11,97.28,63.58,2558.02,100.0,2.49,63.64,19.76,62.12
2016-08-26,Sikkim,71.65,167.52,58.92,33.96,2118.82,100.0,8.68,53.14,32.95,41.4
2016-08-27,Nagaland,116.64,259.97,80.0,37.37,3599.22,100.0,7.66,64.6,32.6,54.35
2016-08-28,Meghalaya,59.04,141.6,93.47,19.89,2709.23,100.0,30.86,18.17,22.6,28.47
2016-08-29,Manipur,80.49,213.11,100.0,9.63,2406.65,100.0,20.59,2.66,27.17,44.3
2016-08-30,Manipur,84.53,173.65,85.77,29.43,1286.64,100.0,16.22,48.65,17.97,38.4
2016-08-31,Meghalaya,116.9,190.24,62.92,25.86,3458.08,100.0,22.2,34.05,17.69,37.97
2016-09-01,Nagaland,139.27,239.95,100.0,48.59,263.92,100.0,16.21,71.99,23.74,54.28
2016-09-02,Arunachal Pradesh,73.87,180.77,69.7,13.34,3604.02,100.0,37.87,31.36,31.17,34.82
2016-09-03,Assam,85.17,167.03,79.78,52.29,2629.26,100.0,8.35,67.51,24.93,56.3
2016-09-04,Sikkim,69.69,128.83,65.46,6.23,798.5,100.0,2.81,32.64,21.48,35.12
2016-09-05,Meghalaya,83.69,113.23,65.44,41.08,3616.83,100.0,32.54,13.51,26.6,45.68
2016-09-06,Manipur,78.8,132.47,59.89,12.37,1339.1,100.0,11.53,29.62,30.31,23.99
2016-09-07,Meghalaya,106.48,193.83,98.23,7.87,714.68,100.0,32.17,33.31,29.68,38.63
2016-09-08,Assam,40.74,87.86,54.81,35.2,1310.63,100.0,2.93,29.86,19.26,30.06
2016-09-09,Nagaland,48.78,84.19,66.03,29.04,3846.24,100.0,12.35,44.02,33.39,39.02
2016-09-10,Assam,130.87,308.6,100.0,71.79,3023.4,79.77,7.69,59.17,10.39,72.96
2016-09-11,Sikkim,98.66,222.0,82.74,28.1,3671.33,100.0,14.53,77.07,21.27,48.03
2016-09-12,Mizoram,58.09,224.82,62.39,40.35,1230.54,100.0,16.44,25.1,32.69,39.95
2016-09-13,Mizoram,175.21,248.61,77.31,16.65,375.64,100.0,24.76,15.08,27.4,41.54
2016-09-14,Tripura,10.6,78.43,66.37,37.1,2272.88,100.0,26.01,48.12,27.6,27.19
2016-09-15,Meghalaya,77.04,148.18,74.25,30.08,1957.85,100.0,31.5,82.87,13.91,36.95
2016-09-16,Mizoram,72.85,160.07,59.79,6.99,2896.39,100.0,16.58,17.05,24.55,37.6
2016-09-17,Manipur,135.18,326.8,100.0,48.82,2193.57,100.0,26.6,76.24,34.17,72.32
2016-09-18,Assam,60.36,70.96,57.34,56.9,1616.04,100.0,49.51,67.23,15.29,36.63
2016-09-19,Meghalaya,72.61,136.01,75.94,29.96,68.51,100.0,10.53,34.09,18.18,39.64
2016-09-20,Mizoram,83.31,145.04,96.31,64.29,1897.6,100.0,7.64,46.18,19.72,52.73
2016-09-21,Sikkim,34.38,78.76,21.51,33.02,526.54,100.0,42.13,60.14,19.0,18.81
2016-09-22,Nagaland,88.74,98.69,77.9,32.21,3691.9,100.0,20.52,42.75,25.68,47.09
2016-09-23,Mizoram,81.42,223.55,87.97,27.08,3690.74,100.0,42.34,56.93,15.86,46.53
2016-09-24,Nagaland,144.51,319.76,88.5,20.02,3224.41,100.0,21.23,26.76,22.64,41.17
2016-09-25,Sikkim,205.51,381.55,100.0,43.2,673.57,100.0,1.08,78.62,20.01,70.49
2016-09-26,Sikkim,143.11,211.13,100.0,33.79,632.38,100.0,18.74,67.16,26.11,61.19
2016-09-27,Mizoram,67.86,162.9,98.76,61.95,2275.08,96.02,30.51,67.02,16.05,47.23
2016-09-28,Nagaland,32.45,133.31,51.34,5.57,2923.47,100.0,22.38,36.67,23.83,21.05
2016-09-29,Sikkim,48.8,138.73,55.02,41.36,3622.93,100.0,22.97,76.97,28.51,44.4
2016-09-30,Assam,52.93,127.43,46.09,13.95,3581.44,100.0,49.92,40.99,27.32,35.23
2016-10-01,Sikkim,31.47,153.63,74.22,32.31,663.54,100.0,27.21,65.31,30.86,34.58
2016-10-02,Assam,135.89,225.48,89.33,28.58,3982.12,100.0,34.85,62.76,33.9,55.01
2016-10-03,Arunachal Pradesh,118.55,221.07,99.03,3.53,669.35,100.0,36.05,22.67,31.35,40.75
2016-10-04,Sikkim,75.09,187.66,84.15,13.15,3368.47,100.0,0.01,40.48,33.46,48.45
2016-10-05,Assam,70.91,169.08,87.22,59.35,2368.43,100.0,27.62,68.17,10.44,46.86
2016-10-06,Mizoram,108.29,234.84,66.16,28.51,2729.23,100.0,48.15,2.01,25.72,41.51
2016-10-07,Tripura,90.1,206.5,100.0,47.04,2435.69,70.49,37.54,57.94,16.69,61.3
2016-10-08,Sikkim,64.2,167.29,92.92,32.98,3485.24,100.0,17.02,67.41,30.22,50.64
2016-10-09,Meghalaya,65.66,133.9,58.84,24.21,2566.54,100.0,18.23,17.08,30.48,42.87
2016-10-10,Nagaland,132.78,221.28,72.45,9.59,3402.22,100.0,15.18,14.99,11.19,40.81
2016-10-11,Assam,46.05,124.56,76.11,64.83,659.75,100.0,31.51,61.72,24.89,45.33
2016-10-12,Manipur,133.01,309.96,78.57,46.06,3473.49,91.23,4.87,41.09,31.27,52.23
2016-10-13,Meghalaya,97.6,195.41,68.05,45.91,3972.17,100.0,14.5,75.17,24.69,56.44
2016-10-14,Manipur,169.7,328.52,90.29,18.62,2662.95,100.0,24.91,41.86,20.64,62.53
2016-10-15,Tripura,66.07,153.61,69.27,44.56,3906.63,100.0,26.76,61.2,11.92,34.64
2016-10-16,Nagaland,31.34,178.35,69.01,6.44,918.54,100.0,30.37,12.81,28.26,19.92
2016-10-17,Nagaland,94.49,186.22,65.46,6.46,3325.67,100.0,39.86,72.24,11.87,43.48
2016-10-18,Nagaland,40.67,135.12,53.77,34.18,717.74,100.0,8.16,84.77,24.95,46.15
2016-10-19,Assam,39.17,79.99,46.41,17.22,2087.97,100.0,11.25,49.16,32.94,36.92
2016-10-20,Nagaland,163.43,250.32,72.21,19.02,2672.94,100.0,43.62,30.89,20.48,46.86
2016-10-21,Arunachal Pradesh,137.49,255.96,99.33,20.15,2658.04,84.14,41.56,44.28,29.25,56.47
2016-10-22,Tripura,75.41,210.36,98.96,21.1,2699.9,100.0,41.08,2.04,30.0,40.28
2016-10-23,Manipur,86.9,205.69,87.16,13.81,1317.65,100.0,10.43,63.6,10.26,33.07
2016-10-24,Tripura,83.76,92.19,79.18,63.89,3896.2,100.0,2.91,53.52,32.87,53.87
2016-10-25,Sikkim,108.84,242.57,75.91,22.56,75.88,100.0,26.17,43.76,14.72,37.17
2016-10-26,Manipur,64.68,85.77,45.92,24.22,2502.94,100.0,43.5,12.65,17.07,28.43
2016-10-27,Assam,4.2,89.9,64.61,14.27,3471.13,100.0,11.88,45.85,31.77,33.88
2016-10-28,Tripura,24.88,109.09,70.4,29.01,3569.9,100.0,45.21,46.19,27.16,31.31
2016-10-29,Meghalaya,52.44,122.67,64.76,66.11,2894.81,93.02,7.08,56.23,19.3,40.47
2016-10-30,Arunachal Pradesh,64.32,175.56,74.74,28.02,2320.51,100.0,14.9,50.17,12.2,42.45
2016-10-31,Arunachal Pradesh,114.89,211.77,66.36,56.55,1856.47,100.0,14.91,98.08,19.66,63.17
2016-11-01,Sikkim,144.76,273.11,54.71,32.69,1825.59,100.0,7.56,35.46,34.16,42.09
2016-11-02,Assam,51.64,69.93,62.35,23.37,1729.14,100.0,43.64,3.52,12.62,25.52
2016-11-03,Sikkim,80.67,160.76,86.88,3.29,2814.58,100.0,20.63,12.1,31.15,38.24
2016-11-04,Tripura,113.8,257.66,84.99,28.15,2938.27,100.0,9.53,73.88,18.13,48.7
2016-11-05,Nagaland,51.58,74.12,46.54,31.74,2083.31,100.0,7.36,38.88,26.36,37.63
2016-11-06,Arunachal Pradesh,139.14,291.45,88.41,18.11,2976.21,100.0,21.05,32.78,25.79,40.05
2016-11-07,Mizoram,23.02,3.78,35.13,24.88,2137.4,99.2,0.86,33.35,18.14,26.18
2016-11-08,Sikkim,73.72,112.99,77.69,15.94,434.54,100.0,6.05,19.34,11.36,40.08
2016-11-09,Meghalaya,73.41,147.52,55.48,20.24,3413.88,100.0,0.18,38.36,13.72,33.75
2016-11-10,Mizoram,111.82,223.87,94.46,16.07,3488.4,100.0,1.22,49.91,24.15,48.44
2016-11-11,Assam,33.5,77.34,48.0,30.59,1102.52,100.0,49.87,20.86,33.72,11.08
2016-11-12,Arunachal Pradesh,139.73,235.6,57.21,14.55,3156.41,100.0,22.44,4.52,33.14,35.13
2016-11-13,Manipur,120.86,275.58,89.97,54.29,2069.13,100.0,36.45,69.54,12.84,57.42
2016-11-14,Manipur,75.34,210.56,100.0,36.69,539.91,100.0,36.85,45.52,31.88,50.24
2016-11-15,Sikkim,65.36,131.06,55.93,15.22,1622.09,100.0,44.02,18.32,15.85,34.62
2016-11-16,Nagaland,108.61,197.15,75.87,16.81,352.38,100.0,5.19,43.06,32.75,43.07
2016-11-17,Tripura,122.73,222.62,84.64,22.64,3156.54,100.0,26.28,56.04,28.96,40.04
2016-11-18,Nagaland,129.04,332.27,100.0,46.84,825.12,100.0,16.09,23.06,34.03,53.82
2016-11-19,Arunachal Pradesh,51.14,127.38,88.61,42.7,699.35,100.0,27.42,46.23,21.04,39.75
2016-11-20,Arunachal Pradesh,44.59,179.72,64.05,13.18,873.72,100.0,16.61,32.21,28.29,33.01
2016-11-21,Manipur,44.31,145.75,69.31,59.9,943.22,100.0,9.18,47.04,28.38,46.58
2016-11-22,Nagaland,133.7,246.36,100.0,23.61,2712.11,100.0,33.64,59.48,22.4,50.89
2016-11-23,Manipur,75.3,137.05,56.7,25.58,2572.47,100.0,1.92,0.0,34.36,35.17
2016-11-24,Meghalaya,37.1,136.82,68.46,22.91,560.88,100.0,44.77,0.0,16.09,22.43
2016-11-25,Assam,115.15,191.28,92.99,28.37,2911.46,100.0,7.31,11.04,34.66,50.91
2016-11-26,Meghalaya,119.18,213.31,74.87,32.38,1428.78,100.0,30.76,61.71,30.3,42.24
2016-11-27,Manipur,65.67,174.86,72.37,18.89,1857.02,100.0,37.71,27.35,25.4,32.86
2016-11-28,Nagaland,28.46,83.07,39.34,21.66,543.2,100.0,3.65,24.21,11.89,29.94
2016-11-29,Manipur,221.08,365.82,100.0,18.36,2849.07,100.0,45.16,89.85,16.48,66.6
2016-11-30,Assam,70.77,143.84,71.15,15.45,1536.08,100.0,17.81,40.78,31.03,31.36
2016-12-01,Manipur,107.56,183.87,70.39,25.35,2546.91,100.0,49.84,61.44,28.2,44.0
2016-12-02,Assam,67.75,169.6,69.3,24.88,1737.52,100.0,3.44,38.06,34.07,39.09
2016-12-03,Nagaland,45.68,119.97,63.86,44.68,243.03,100.0,35.84,1.22,19.92,40.73
2016-12-04,Nagaland,98.54,143.56,73.72,37.68,2828.78,100.0,8.04,38.7,32.36,49.43
2016-12-05,Arunachal Pradesh,35.84,84.27,47.06,33.58,2232.41,100.0,20.13,18.61,31.55,33.15
2016-12-06,Arunachal Pradesh,111.81,203.03,71.99,38.59,1765.27,100.0,22.16,33.48,34.15,40.93
2016-12-07,Arunachal Pradesh,175.71,298.6,95.77,51.77,846.13,100.0,20.31,73.57,16.81,59.15
2016-12-08,Nagaland,60.92,165.34,75.33,45.74,2516.16,100.0,16.88,5.13,22.36,37.23
2016-12-09,Manipur,56.19,106.2,85.33,39.41,1137.03,100.0,38.36,26.37,12.02,46.17
2016-12-10,Meghalaya,40.08,218.28,71.62,8.94,1745.24,100.0,40.99,27.48,24.77,28.55
2016-12-11,Assam,57.94,192.33,53.67,18.72,273.12,100.0,16.78,51.5,28.31,31.28
2016-12-12,Tripura,65.96,204.17,100.0,29.42,3118.15,100.0,24.13,86.74,15.95,43.35
2016-12-13,Meghalaya,137.82,215.38,69.91,42.89,405.65,100.0,21.09,10.89,14.24,38.22
2016-12-14,Mizoram,99.61,118.19,85.65,41.05,3568.82,100.0,29.68,44.31,25.99,47.74
2016-12-15,Meghalaya,130.62,232.37,100.0,20.69,3476.92,100.0,7.51,36.7,19.83,56.23
2016-12-16,Mizoram,58.82,149.96,78.16,11.14,3885.81,100.0,40.28,35.52,20.66,34.95
2016-12-17,Mizoram,94.19,184.81,95.2,30.78,3638.34,100.0,39.85,96.14,21.78,52.66
2016-12-18,Assam,89.62,163.23,45.17,11.51,3887.06,100.0,29.52,3.98,22.79,39.22
2016-12-19,Assam,11.51,0.0,19.71,27.72,3554.74,100.0,37.31,11.83,14.89,19.68
2016-12-20,Manipur,13.18,42.89,52.84,30.77,494.41,100.0,49.43,55.18,24.44,26.54
2016-12-21,Tripura,14.88,62.59,46.72,12.74,1778.84,100.0,46.13,31.49,11.73,26.52
2016-12-22,Mizoram,71.87,137.99,55.82,44.93,350.82,100.0,30.57,62.18,12.84,44.13
2016-12-23,Nagaland,121.87,212.77,94.67,54.95,2203.93,89.45,25.57,50.13,27.79,53.66
2016-12-24,Manipur,43.51,83.33,60.53,30.41,2142.54,100.0,26.73,52.93,28.29,33.11
2016-12-25,Mizoram,27.32,157.18,87.18,23.74,3692.6,100.0,23.33,55.51,16.66,42.08
2016-12-26,Manipur,53.18,158.11,66.04,46.6,3880.29,100.0,24.01,56.2,14.62,46.05
2016-12-27,Arunachal Pradesh,77.05,203.81,80.52,37.82,1075.59,100.0,36.6,88.86,11.35,55.23
2016-12-28,Sikkim,40.57,121.76,87.45,16.15,2350.14,100.0,49.61,35.69,20.47,31.81
2016-12-29,Assam,31.3,43.54,29.46,44.08,1884.55,100.0,2.27,44.9,22.73,34.57
2016-12-30,Meghalaya,29.61,123.96,63.5,19.6,2209.6,100.0,11.51,23.37,32.49,32.39
2016-12-31,Assam,203.97,409.88,100.0,68.09,2150.33,100.0,10.51,93.83,10.06,79.89
2017-01-01,Nagaland,24.48,146.49,94.73,32.06,3660.79,100.0,41.64,46.5,20.15,37.7
2017-01-02,Sikkim,103.85,230.71,100.0,43.46,3589.7,100.0,20.99,68.21,20.48,56.3
2017-01-03,Arunachal Pradesh,200.92,351.42,100.0,63.41,534.81,100.0,26.26,84.32,32.16,70.87
2017-01-04,Tripura,134.12,251.11,97.61,27.84,1413.19,100.0,23.46,56.79,14.9,58.49
2017-01-05,Nagaland,31.21,117.57,61.96,6.84,3023.46,100.0,42.68,16.82,11.65,23.96
2017-01-06,Meghalaya,173.55,244.69,86.8,16.35,2751.75,100.0,24.99,56.23,19.54,51.6
2017-01-07,Assam,25.64,114.0,64.05,40.91,2543.21,100.0,33.39,45.52,25.31,36.49
2017-01-08,Meghalaya,52.24,108.93,41.55,35.5,3975.55,100.0,0.97,32.15,31.45,45.1
2017-01-09,Arunachal Pradesh,66.0,237.37,97.38,11.37,1380.89,100.0,32.62,23.75,16.73,41.31
2017-01-10,Manipur,33.47,88.18,42.86,39.16,2085.23,100.0,12.05,55.14,16.28,37.17
2017-01-11,Meghalaya,87.27,188.69,72.43,45.99,3917.64,100.0,43.34,68.5,18.15,50.46
2017-01-12,Mizoram,44.28,122.21,64.94,27.66,2797.43,100.0,37.58,33.74,12.96,31.82
2017-01-13,Arunachal Pradesh,200.14,322.53,93.07,67.54,2612.29,91.3,5.46,50.47,34.43,76.03
2017-01-14,Nagaland,62.42,161.92,81.35,20.67,661.25,100.0,5.17,66.39,23.52,37.76
2017-01-15,Nagaland,120.89,245.02,81.87,36.37,1024.29,99.2,14.65,79.18,16.81,61.73
2017-01-16,Tripura,173.36,350.96,100.0,15.27,1541.02,100.0,6.29,100.0,19.04,61.32
2017-01-17,Meghalaya,105.29,236.75,74.28,14.8,1886.15,100.0,37.02,3.55,31.65,39.89
2017-01-18,Arunachal Pradesh,197.59,353.88,100.0,15.83,2013.98,100.0,49.34,47.78,26.84,55.98
2017-01-19,Meghalaya,131.15,213.97,66.72,39.54,3613.44,100.0,32.76,36.44,23.83,62.21
2017-01-20,Mizoram,95.76,162.05,87.15,23.47,473.49,100.0,12.45,2.23,28.12,31.85
2017-01-21,Arunachal Pradesh,69.17,220.04,79.34,29.36,1030.99,100.0,28.21,47.84,28.9,39.49
2017-01-22,Sikkim,20.85,84.77,48.6,38.11,617.35,100.0,40.28,42.52,14.86,24.59
2017-01-23,Sikkim,73.33,243.06,85.76,13.03,2954.48,100.0,48.11,39.34,13.97,33.65
2017-01-24,Assam,39.38,76.34,53.62,22.96,3883.79,100.0,0.25,0.0,34.17,30.97
2017-01-25,Nagaland,149.33,361.75,100.0,45.82,3581.15,100.0,26.18,81.38,14.64,64.1
2017-01-26,Meghalaya,39.24,71.12,62.31,60.26,2907.04,100.0,22.66,23.47,21.62,38.07
2017-01-27,Sikkim,84.89,159.8,69.69,46.85,135.02,100.0,20.72,70.31,34.57,43.85
2017-01-28,Mizoram,117.98,244.65,88.34,29.3,1420.77,100.0,25.19,68.96,20.43,50.43
2017-01-29,Nagaland,35.45,143.07,22.01,40.23,3461.29,100.0,20.18,52.26,22.87,27.06
2017-01-30,Arunachal Pradesh,87.65,208.6,74.94,38.78,2629.63,100.0,17.2,42.11,29.96,40.39
2017-01-31,Tripura,55.08,56.1,72.68,40.07,877.93,100.0,5.74,38.51,18.51,30.58
2017-02-01,Nagaland,108.32,189.59,84.65,29.56,1892.62,100.0,24.99,31.46,20.78,44.55
2017-02-02,Sikkim,26.19,43.47,32.6,20.78,397.28,100.0,41.05,37.36,18.3,21.14
2017-02-03,Nagaland,197.27,290.66,92.32,33.94,2107.17,100.0,5.24,84.29,17.18,63.37
2017-02-04,Assam,94.15,190.58,69.17,71.32,3609.06,100.0,36.92,90.67,21.8,60.98
2017-02-05,Assam,177.24,231.4,100.0,47.68,202.94,100.0,13.39,57.52,28.65,60.68
2017-02-06,Mizoram,134.6,291.9,100.0,30.28,2474.87,100.0,19.06,82.56,31.68,50.03
2017-02-07,Mizoram,48.66,152.78,58.84,51.94,970.76,100.0,49.4,58.02,21.75,39.38
2017-02-08,Tripura,122.9,299.13,99.97,8.24,3962.02,100.0,33.76,0.0,18.03,45.46
2017-02-09,Manipur,160.7,248.39,72.67,29.4,307.15,100.0,35.96,75.55,32.79,45.15
2017-02-10,Meghalaya,141.22,223.09,75.22,46.88,2488.3,100.0,30.12,59.45,18.4,46.92
2017-02-11,Tripura,92.29,230.52,77.26,51.87,1062.66,93.03,16.12,68.31,29.38,55.52
2017-02-12,Assam,44.93,162.51,61.97,22.65,3535.73,100.0,33.76,29.65,28.72,29.89
2017-02-13,Tripura,112.69,272.98,100.0,11.65,531.62,100.0,22.86,69.93,11.24,51.32
2017-02-14,Arunachal Pradesh,107.58,257.53,100.0,39.75,1745.55,100.0,41.6,40.86,14.44,51.05
2017-02-15,Tripura,61.1,150.42,69.18,31.21,782.18,100.0,28.55,65.64,24.32,37.44
2017-02-16,Meghalaya,33.36,81.64,40.5,45.91,3207.8,92.48,38.56,21.46,31.69,35.55
2017-02-17,Manipur,97.4,225.49,88.22,39.62,1438.2,100.0,42.43,57.72,24.85,49.15
2017-02-18,Arunachal Pradesh,40.23,92.67,61.68,42.35,787.52,100.0,41.06,68.07,28.57,36.21
2017-02-19,Assam,61.17,145.97,66.36,37.58,2917.31,100.0,20.11,73.11,28.36,39.57
2017-02-20,Arunachal Pradesh,116.72,209.81,100.0,38.03,3278.01,100.0,18.44,67.1,22.36,62.76
2017-02-21,Arunachal Pradesh,38.33,118.16,67.29,8.92,1876.46,100.0,43.45,48.63,24.02,24.1
2017-02-22,Assam,25.09,137.32,76.07,17.8,1546.46,100.0,7.16,51.15,11.78,39.28
2017-02-23,Assam,17.86,62.81,18.93,36.53,2546.97,100.0,13.97,26.24,33.19,18.14
2017-02-24,Nagaland,104.68,186.97,62.95,22.28,2623.02,100.0,6.05,50.23,26.86,44.57
2017-02-25,Sikkim,108.15,207.98,89.3,55.91,2659.94,100.0,2.1,64.47,13.86,61.2
2017-02-26,Arunachal Pradesh,63.77,98.5,63.96,31.77,1139.24,100.0,30.79,57.63,16.1,37.02
2017-02-27,Meghalaya,135.02,279.1,90.14,55.71,3768.14,100.0,45.04,89.0,10.12,66.84
2017-02-28,Tripura,69.54,158.98,78.6,10.4,893.1,100.0,6.47,32.23,16.6,39.9
2017-03-01,Mizoram,71.56,155.92,85.09,59.67,1527.93,100.0,39.79,53.56,17.92,51.64
2017-03-02,Tripura,64.25,159.52,64.81,18.38,1170.59,100.0,18.97,56.17,27.08,44.02
2017-03-03,Manipur,17.23,16.89,34.03,6.25,3727.94,100.0,30.91,11.19,21.92,28.5
2017-03-04,Sikkim,51.69,183.56,72.87,12.12,3322.06,100.0,38.19,57.28,31.07,44.46
2017-03-05,Nagaland,18.1,56.37,58.75,64.73,3254.52,100.0,35.5,50.87,12.17,44.02
2017-03-06,Sikkim,55.41,118.13,55.04,26.39,68.6,100.0,6.84,24.11,27.68,28.34
2017-03-07,Tripura,120.41,265.21,100.0,32.43,2759.31,100.0,5.77,45.12,31.87,55.39
2017-03-08,Mizoram,13.75,95.07,51.78,25.14,959.58,100.0,46.21,0.0,20.53,24.88
2017-03-09,Meghalaya,52.58,208.83,73.37,34.57,3872.59,100.0,3.97,46.95,17.22,38.9
2017-03-10,Meghalaya,52.03,89.44,93.09,54.88,2146.47,100.0,10.92,59.17,21.14,47.27
2017-03-11,Assam,112.3,180.94,57.67,36.39,2280.58,100.0,21.92,97.33,29.72,44.12
2017-03-12,Arunachal Pradesh,42.49,65.9,64.91,54.85,1458.11,100.0,41.05,31.67,32.98,34.4
2017-03-13,Assam,128.69,248.38,62.58,39.89,2170.09,100.0,30.13,47.95,11.64,50.3
2017-03-14,Arunachal Pradesh,45.52,107.46,71.36,20.04,3011.46,100.0,28.56,17.41,23.21,31.05
2017-03-15,Nagaland,132.42,220.81,100.0,32.26,2269.58,100.0,34.6,32.87,25.99,47.23
2017-03-16,Assam,122.9,231.73,100.0,13.29,2582.99,100.0,40.11,51.45,10.44,48.91
2017-03-17,Assam,80.93,130.11,86.09,24.61,1916.25,100.0,11.63,27.5,14.53,38.85
2017-03-18,Meghalaya,67.53,213.13,81.18,35.67,2879.78,100.0,0.95,34.69,11.56,45.29
2017-03-19,Arunachal Pradesh,26.66,62.02,66.54,29.67,3603.26,100.0,6.36,39.11,17.26,34.69
2017-03-20,Manipur,81.71,149.72,73.67,30.56,251.65,100.0,8.26,51.27,15.14,41.78
2017-03-21,Meghalaya,132.92,153.91,100.0,53.0,473.82,100.0,2.0,37.91,22.17,45.14
2017-03-22,Assam,32.69,33.22,30.04,22.3,2758.16,94.8,37.38,46.27,26.38,25.44
2017-03-23,Arunachal Pradesh,134.94,228.88,100.0,40.24,1541.93,100.0,44.25,86.36,31.06,64.55
2017-03-24,Arunachal Pradesh,146.98,258.26,98.07,29.37,1162.39,100.0,35.53,64.72,17.61,40.3
2017-03-25,Tripura,42.31,142.24,54.76,55.65,755.44,100.0,9.43,62.87,11.26,39.81
2017-03-26,Sikkim,80.43,110.82,58.05,12.92,2311.91,100.0,30.32,0.0,10.1,28.99
2017-03-27,Nagaland,186.9,348.43,85.67,60.29,1422.75,100.0,26.03,58.03,31.11,59.57
2017-03-28,Meghalaya,52.31,153.43,21.71,20.16,2056.45,100.0,41.0,7.81,31.95,15.65
2017-03-29,Tripura,126.26,266.46,75.3,16.6,3836.32,100.0,47.11,63.54,12.52,45.56
2017-03-30,Nagaland,42.11,154.59,65.1,56.64,3045.16,100.0,37.15,73.36,10.25,43.4
2017-03-31,Sikkim,71.56,110.86,63.39,30.93,3194.01,100.0,25.63,45.43,30.01,42.24
2017-04-01,Tripura,47.09,142.28,48.81,54.14,540.58,87.96,25.55,46.26,26.02,35.74
2017-04-02,Meghalaya,68.35,223.14,79.88,15.61,1333.67,100.0,40.39,34.82,23.9,38.96
2017-04-03,Meghalaya,113.64,276.47,98.84,11.81,469.63,100.0,6.13,100.0,23.33,51.96
2017-04-04,Manipur,80.04,245.73,80.5,22.12,3875.66,100.0,7.67,61.62,29.34,50.84
2017-04-05,Arunachal Pradesh,81.22,181.47,60.08,8.29,2744.64,100.0,17.18,30.42,17.33,32.13
2017-04-06,Sikkim,42.14,89.54,46.94,24.15,125.97,100.0,37.36,40.83,19.73,25.86
2017-04-07,Arunachal Pradesh,167.19,199.57,99.96,58.37,1928.24,100.0,3.3,33.53,11.95,65.6
2017-04-08,Mizoram,163.73,245.88,63.28,38.89,1090.93,100.0,17.22,65.48,24.15,58.67
2017-04-09,Assam,109.61,193.39,95.99,28.8,2182.84,100.0,15.93,38.72,34.02,55.8
2017-04-10,Nagaland,201.26,338.08,100.0,27.72,755.7,100.0,24.29,67.77,17.1,54.9
